ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,ip_proto
1711977774.81273,CfRlcb3mGBQxDoRfpf,10.30.244.55,55423,192.229.221.95,80,tcp,http,6.453817,209,1219,RSTO,T,F,0,ShADadfR,9,605,5,1431,-,6
1711979349.79449,CyVioY3DDtDJju45r1,10.30.222.137,34924,45.113.201.237,80,tcp,http,160.371269,1370,806,SF,T,F,0,ShADTadfF,19,9216,7,1194,-,6
1711979570.06038,C0oznynJwE5BdrRa6,10.30.222.137,61634,41.175.223.8,80,tcp,http,5.067211,154,168,SF,T,F,0,ShADTadfF,6,560,5,380,-,6
1711979306.81071,C863RYdKsoWklV129,10.30.222.137,53982,104.26.6.35,2082,tcp,http,1.124579,3001,3441,S1,T,F,0,ShADad,11,3581,10,3969,-,6
1711979364.69315,C0xcPl25ozvw4aHR8k,10.30.222.137,36636,23.237.60.122,80,tcp,http,304.572095,678,322,SF,T,F,0,ShADTadfF,14,2770,5,590,-,6
1711979622.5794,Cv80NJ29OpjhplcF92,10.30.222.137,40136,3.135.92.153,9711,tcp,http,300.538883,955,407,SF,T,F,0,ShADadfF,10,1483,5,675,-,6
1711979991.3596,Ckl3NFfpvFVfszuuh,10.30.222.137,61796,2.20.13.203,80,tcp,http,4.640285,202,5097,SF,T,F,0,ShADadfF,8,546,8,5429,-,6
1711979980.06801,ClJ5BJ3DgFbAF7CFI3,10.30.222.137,36728,23.237.60.122,80,tcp,http,7.839511,687,5300,S3,T,F,0,ShADTadf,12,4067,9,5784,-,6
1711979408.41254,Cl7Ci438wOzLd73jwi,10.30.224.195,50063,152.199.19.161,80,tcp,http,595.528057,472,81438909,S1,T,F,0,ShADadtt,26571,1064664,56317,83781216,-,6
1711980202.33793,CKwTGr1rWMV2Sy5dgh,10.30.222.137,61858,192.229.221.95,80,tcp,http,4.427822,206,1868,SF,T,F,0,ShADadfF,8,550,7,2160,-,6
1711980735.40253,C5F4fR2ioG0uCvXfb6,10.30.222.137,61961,192.229.221.95,80,tcp,http,2.420915,142,1212,SF,T,F,0,ShADadfF,6,394,5,1424,-,6
1711980997.03561,Ccq5P55jIfmQTlOD8,10.30.222.137,62061,2.20.13.196,80,tcp,http,10.223682,250,7526,SF,T,F,0,ShADadfF,9,646,9,7898,-,6
1711981088.51003,CXQMFP1JbAlgrx7Ih1,10.30.222.137,49796,47.251.5.25,8742,tcp,http,6.385109,210,318,SF,T,F,0,ShADTadfF,13,1326,7,698,-,6
1711980820.72754,C09qY31uwiGcD8o7l3,10.30.222.137,40060,103.82.219.81,80,tcp,http,305.460424,617,296,SF,T,F,0,ShADadfF,12,1249,5,564,-,6
1711981192.3219,CXGikR3OhAVZ1V2Xq5,10.30.222.137,62082,2.20.13.194,80,tcp,http,5.106835,318,1573,SF,T,F,0,ShADTadfF,10,1072,7,1877,-,6
1711981016.51515,CrNPuu3qR22uDveRKf,10.30.222.137,48442,103.82.219.84,80,tcp,http,303.610027,766,300,SF,T,F,0,ShADadfF,12,1406,4,516,-,6
1711981096.28088,C6K9E2139ZEvApJHS5,10.30.222.137,33344,172.67.72.231,8880,tcp,http,0.680662,805,901,S1,T,F,0,ShADad,5,1073,4,1117,-,6
1711981105.97591,C4uTw63QY6X8KutTv3,10.30.222.137,46826,117.185.129.135,80,tcp,http,310.752803,292,63507,SF,T,F,0,ShADadfF,61,3488,64,66843,-,6
1711981440.91379,ComUGG1DNW8HlYoCv3,10.30.244.55,55593,192.229.221.95,80,tcp,http,7.483382,256,133880,RSTO,T,F,0,ShADadfR,58,2612,97,137772,-,6
1711981482.73805,CUhbQX3e9PFXx0ESp7,10.30.244.55,55595,192.229.221.95,80,tcp,http,8.322062,284,85878,RSTO,T,F,0,ShADadfR,40,1920,65,88490,-,6
1711982011.94581,CBqePd4ndpuUJS82Ga,10.30.222.137,49690,8.219.89.234,80,tcp,http,12.728638,1658,6372,SF,T,F,0,ShADTadfF,14,5500,11,6952,-,6
1711982397.99811,CbeNvo10jNnJ34xW4h,10.30.224.195,50667,104.18.38.233,80,tcp,http,6.604171,156,1252,RSTO,T,F,0,ShADTadfR,9,696,5,1476,-,6
1711982133.12365,Cn6XXo3qZ3OybLEqCe,10.30.222.137,49120,103.235.46.40,80,tcp,http,13.335537,158,1248,S3,T,F,0,ShADTadf,13,1490,6,1576,-,6
1711982579.00989,Cw4RDC4zZoASM6oNP3,10.30.219.139,57229,192.229.221.95,80,tcp,http,9.153108,254,1524,SF,T,F,0,ShADadfFR,9,638,6,1776,-,6
1711982640.1744,Cf5tML1ELgD57C3CQ9,10.30.244.55,55685,104.83.140.216,80,tcp,http,4.850247,213,4539,RSTO,T,F,0,ShADadfR,7,505,7,4831,-,6
1711982840.36042,CnBaY22OZYB6I9oUob,10.30.219.139,60907,34.104.35.123,80,tcp,http,3.399123,279,590,SF,T,F,0,ShADadfF,6,531,5,802,-,6
1711982896.52757,CArdLB4jp9oh3HWYrd,10.30.222.137,50348,47.251.5.25,8742,tcp,http,6.619448,210,318,SF,T,F,0,ShADafFt,7,594,4,852,-,6
1711982903.18592,CsU3u5iLN24iSz3i,10.30.222.137,50362,47.251.5.25,8742,tcp,http,7.968753,376,279,SF,T,F,0,ShADTadfF,10,2032,7,667,-,6
1711982697.50878,CsE3czVsRsq4flAP6,10.30.222.137,36024,45.113.201.237,80,tcp,http,302.549278,1370,806,SF,T,F,0,ShADTadfF,13,4794,4,1022,-,6
1711983035.09505,CZoT7s22phjcc9RcOi,10.30.224.195,50871,2.20.13.196,80,tcp,http,1.797077,353,775,SF,T,F,0,ShADTadfFR,8,1038,5,987,-,6
1711983159.12586,CIleDX2PmGjyeuAe6b,10.30.219.139,61298,2.20.13.203,80,tcp,http,2.312655,122,772,SF,T,F,0,ShADTadfF,7,658,5,984,-,6
1711983163.62366,Cifom43UOa6igirU5a,10.30.219.139,61301,2.20.13.194,80,tcp,http,3.317892,140,2882,SF,T,F,0,ShADadfF,6,392,6,3134,-,6
1711983042.7131,CF7JKU2knUTrB6YZ98,10.30.244.55,55718,192.178.54.35,80,tcp,http,140.716483,42979,273,RSTR,T,F,0,ShADaTdfTr,47,56570,26,1337,-,6
1711983228.20311,CdUpH94vBsM6dY2ko3,10.30.219.139,61314,2.20.13.214,80,tcp,http,3.197913,137,996,SF,T,F,0,ShADadfF,5,349,5,1208,-,6
1711983223.37597,Cn3YG11aMKcmKKpoU8,10.30.222.137,41230,3.135.92.153,9711,tcp,http,300.551674,955,407,SF,T,F,0,ShADadfF,10,1483,5,675,-,6
1711983638.69429,C8GQzU1htOeky9r7w2,10.30.219.139,61851,34.104.35.123,80,tcp,http,2.147161,399,589,RSTO,T,F,0,ShADadfR,6,651,4,761,-,6
1711984110.92876,CcPYV7UUt14rq5fy4,10.30.244.55,55852,34.104.35.123,80,tcp,http,5.050689,299,588,RSTO,T,F,0,ShADadfR,6,551,4,760,-,6
1711984662.06055,CROIgj3kbomVkHGmSk,10.30.244.55,55920,2.20.13.214,80,tcp,http,6.293062,151,2882,SF,T,F,0,ShADadfF,8,507,7,3174,-,6
1711984681.58279,CR2KQk3EZXCAFrEZK6,10.30.222.137,50876,47.251.5.25,8742,tcp,http,6.343351,210,318,SF,T,F,0,ShADadfF,7,590,6,638,-,6
1711984744.81587,CvQqR22TceIDzIJ9Z5,10.30.244.55,55932,2.20.13.201,80,tcp,http,7.988165,202,5097,RSTO,T,F,0,ShADTadfR,12,1312,9,5481,-,6
1711984935.22078,C5Efuf3GYZ84baj67e,10.30.244.55,55978,2.20.13.214,80,tcp,http,2.862571,122,768,SF,T,F,0,ShADTadfF,7,536,5,980,-,6
1711984946.18351,Cew89j3ve9tkuiaL34,10.30.219.139,50351,192.229.221.95,80,tcp,http,17.183529,240,737,RSTO,T,F,0,ShADTadfR,11,968,8,1105,-,6
1711984710.27175,CrMYAi4jV44toJqNsc,10.30.222.137,54552,104.26.12.102,8880,tcp,http,0.56889,805,895,S1,T,F,0,ShADad,5,1073,4,1111,-,6
1711985061.4142,CDV8WS1dJ9M9jE8jdd,10.30.222.137,40762,180.188.25.47,80,tcp,http,5.697976,662,4276,SF,T,F,0,ShADTadfF,9,1800,8,4700,-,6
1711985087.79685,C0XIW03ZpEBJDBcZdl,10.30.219.139,50389,34.104.35.123,80,tcp,http,4.145608,280,590,SF,T,F,0,ShADadfFR,7,572,5,802,-,6
1711985101.67699,CEmnWA4WifjJmHxo86,10.30.222.137,56472,180.188.25.46,80,tcp,http,9.133556,1029,306,SF,T,F,0,ShADTadfF,8,2498,5,574,-,6
1711985194.26957,C8lHBI2DGsO96hqMh2,10.30.244.55,56011,2.20.13.208,80,tcp,http,7.136785,122,768,SF,T,F,0,ShADadfF,8,478,5,980,-,6
1711985293.73584,Cb80qF4odULnupeX2,10.30.244.55,56021,2.20.13.204,80,tcp,http,1.260993,129,1104,SF,T,F,0,ShADTadfF,7,550,6,1356,-,6
1711985316.07262,ClXyhZ3cfqtOUQCllh,10.30.244.55,56023,2.20.13.199,80,tcp,http,5.654759,139,12417,SF,T,F,0,ShADadtFf,15,843,15,15949,-,6
1711985824.95657,CVLvtr40W0lNwnfBaa,10.30.219.139,51164,34.104.35.123,80,tcp,http,4.961046,645,10619,SF,T,F,0,ShADadfFR,12,1137,13,11151,-,6
1711985879.03596,CU8APQ3VvTosl6Q10d,10.30.219.139,51186,34.104.35.123,80,tcp,http,5.239621,399,589,SF,T,F,0,ShADadfFR,7,691,5,801,-,6
1711985873.66028,Cn9c5t3VQTxP5X4Ruh,10.30.244.55,56113,2.20.13.201,80,tcp,http,13.664648,359,417,RSTR,T,F,0,ShADTadr,9,944,8,785,-,6
1711986043.38455,CIfNrV1DYSQuvJS6hd,10.30.219.139,51536,2.20.13.212,80,tcp,http,7.143531,314,841,SF,T,F,0,ShADadfFR,8,658,5,1053,-,6
1711986150.64943,CBwozW3UNDrapY8Ei3,10.30.219.139,51589,2.20.13.212,80,tcp,http,3.810424,316,1269,SF,T,F,0,ShADadFf,6,568,5,1481,-,6
1711985894.14478,CFrYOa1Q9kI0Sv0bo9,10.30.222.137,50812,8.219.89.234,80,tcp,http,305.704329,818,899,SF,T,F,0,ShADTadfF,13,2328,5,1167,-,6
1711986364.83282,CJ38cJ24ZKtU5pAYU2,10.30.244.55,56174,2.20.13.212,80,tcp,http,4.85798,170,417,RSTO,T,F,0,ShADadfR,8,526,4,589,-,6
1711986371.74758,CyvLhDsIF0WRxXkij,10.30.219.139,52055,2.20.13.208,80,tcp,http,4.681635,82,127,SF,T,F,0,ShADTadFf,11,874,6,391,-,6
1711986518.53091,CgpmH22W7isBidsHQ,10.30.222.137,63618,192.229.221.95,80,tcp,http,5.059736,142,1107,SF,T,F,0,ShADadfF,5,354,5,1319,-,6
1711986682.55799,CGOIR41Dgwh1uAlHm8,10.30.224.195,63313,192.229.221.95,80,tcp,http,12.87568,206,1868,SF,T,F,0,ShADTadfFR,14,1238,8,2224,-,6
1711986832.53438,CIyt1YCPxfV72qagh,10.30.222.137,63694,152.199.19.161,80,tcp,http,9.331128,774,2367,SF,T,F,0,ShADTadfF,16,3556,9,2763,-,6
1711986824.2875,CwUz2l18n1Vm2gCQec,10.30.222.137,42184,3.135.92.153,9711,tcp,http,301.036376,955,407,SF,T,F,0,ShADTadfF,11,2490,6,739,-,6
1711987192.7672,Ct4lfD2naeI1Bq9BO2,10.30.244.55,56248,2.20.13.212,80,tcp,http,3.551619,167,452,SF,T,F,0,ShADadFf,5,379,4,624,-,6
1711987196.33849,C2eNHa3EXQNkvGqoyc,10.30.244.55,56249,2.20.13.212,80,tcp,http,4.122221,218,121574,RSTO,T,F,0,ShADadfR,41,1870,88,125106,-,6
1711987966.05824,CcEw6338zixzz3LuPi,10.30.222.137,58446,180.188.25.46,80,tcp,http,15.293215,1029,306,SF,T,F,0,ShADTadfF,9,2550,6,634,-,6
1711988310.99894,CqjbQE1JgnOGcDVDza,10.30.222.137,35326,172.67.72.231,8880,tcp,http,0.562158,805,896,S1,T,F,0,ShADad,5,1073,4,1112,-,6
1711988844.93895,CMjUz74wQnIE9bO9C6,10.30.222.137,64445,2.20.13.203,80,tcp,http,5.156133,786,2993,SF,T,F,0,ShADTadfF,9,1515,8,3325,-,6
1711989189.75512,CjtGy21YTo0YT3Rks3,10.30.219.139,51722,192.185.165.186,80,tcp,http,9.432404,1250,46741,SF,T,F,0,ShADadfFrr,31,2526,45,48553,-,6
1711989302.79965,CQD4svoXhIaYt7jyh,10.30.219.139,51787,192.185.165.186,80,tcp,http,7.766592,353,3915,SF,T,F,0,ShADadfFR,9,725,8,4247,-,6
1711989320.16448,C2wAq93TbbYRhbypWl,10.30.222.137,64644,34.104.35.123,80,tcp,http,7.061421,666,2573,SF,T,F,0,ShADadfF,10,1102,8,2905,-,6
1711989488.45325,CBupcLyUIuX44OjMb,10.30.222.137,50920,109.244.192.209,80,tcp,http,6.765943,1517,291,SF,T,F,0,ShADadfF,7,1897,6,611,-,6
1711990587.75216,Cd60wk10uPNxvF178g,10.30.222.137,65069,92.122.225.155,80,tcp,http,27.777475,355,582,SF,T,F,0,ShADTadfF,14,2395,9,1002,-,6
1711990425.52997,Cnz06U3joWm1x2lO7a,10.30.222.137,59226,3.20.78.86,9711,tcp,http,300.556043,955,407,SF,T,F,0,ShADadfF,10,1483,5,675,-,6
1711991014.02787,CmBYZ435y8hP0jgIFg,10.30.224.195,63474,2.20.13.194,80,tcp,http,6.484335,151,2882,SF,T,F,0,ShADadfF,6,403,7,3174,-,6
1711991043.76678,CUF7sq3wA8oAFnzJuc,10.30.224.195,63476,2.20.13.214,80,tcp,http,10.006049,137,997,SF,T,F,0,ShADTadfF,10,722,7,1301,-,6
1711991061.13268,Cl05H02kIZCXCmy4w6,10.30.222.137,65111,217.20.56.35,80,tcp,http,13.807921,786,2975,SF,T,F,0,ShADTadfF,12,2028,9,3371,-,6
1711991077.59781,CamWtx2AteZBm9sOol,10.30.224.195,63479,2.20.13.208,80,tcp,http,6.857354,133,768,SF,T,F,0,ShADadfF,6,385,6,1020,-,6
1711991396.02872,CzBk1X3tjblqdoQm89,10.30.222.137,36444,172.67.72.231,8880,tcp,http,0.415193,523,1179,S1,T,F,0,ShADad,5,791,4,1395,-,6
1711991526.80713,CciYNg4KqI2ZmzR2ga,10.30.222.137,35214,23.237.196.50,80,tcp,http,181.727202,613,520,SF,T,F,0,ShADadfF,13,1313,4,736,-,6
1711991592.74859,CU6rJy3HW2KyF8kAwk,10.30.222.137,40300,23.237.60.122,80,tcp,http,115.785813,675,5303,SF,T,F,0,ShADadfF,15,1463,8,5727,-,6
1711991722.42831,CE8aQgYrd4GHEsTol,10.30.222.137,52708,8.219.89.234,80,tcp,http,25.396137,818,899,SF,T,F,0,ShADTadfF,20,5972,6,1235,-,6
1711991743.2507,CfuenW1OmMOK0EDOF4,10.30.222.137,38860,156.236.118.52,12371,tcp,http,14.225275,174,178,SF,T,F,0,ShADadFf,6,494,4,394,-,6
1711991736.28133,C5UXcI1t2C9Rk2Nji,10.30.222.137,57740,104.26.6.35,2082,tcp,http,23.984631,3001,3435,SF,T,F,0,ShADadFf,13,3685,10,3963,-,6
1711991803.96894,CqyKOi1kYt5eUEtl48,10.30.244.55,56706,192.229.221.95,80,tcp,http,3.618138,200,17214,SF,T,F,0,ShADadfFR,13,732,17,17906,-,6
1711992042.70444,CTJchd3uHQwvPkxCuj,10.30.224.195,63603,79.140.80.11,80,tcp,http,6.170519,359,417,SF,T,F,0,ShADTadfrFr,9,932,9,813,-,6
1711991769.72285,CBxyhb3rHMPyiC2AR9,10.30.222.137,57790,104.26.6.35,2082,tcp,http,0.987529,3001,3436,S1,T,F,0,ShADadt,11,3593,11,4021,-,6
1711991911.79754,ChlRiA3WMTVu4VkUR,10.30.222.137,38902,104.26.13.102,8880,tcp,http,1.628177,805,904,S1,T,F,0,ShADadt,5,1085,4,1120,-,6
1711992087.86816,CErf584ucbBUUkoVr1,10.30.222.137,39108,156.236.118.52,12371,tcp,http,300.955058,174,178,SF,T,F,0,ShADadFf,24,1430,22,1330,-,6
1711992483.29887,COWhOv4oXX8U0tVmc1,10.30.222.137,65183,79.140.80.16,80,tcp,http,4.347288,317,20080,SF,T,F,0,ShADadfF,11,781,19,20852,-,6
1711992227.44936,C6KpBK39yJE1X2JoXb,10.30.222.137,55250,14.22.7.199,80,tcp,http,307.432093,1060,291,SF,T,F,0,ShADadfF,14,1812,5,559,-,6
1711992574.27586,CiO1uj3KvDbpQS78L4,10.30.219.139,54565,192.185.165.186,80,tcp,http,9.809274,871,25766,RSTR,T,F,0,ShADadr,17,1587,24,26738,-,6
1711992859.77391,CWm3Hb4kTAihxvs4ge,10.30.244.55,56822,88.221.135.83,80,tcp,http,7.179176,140,2882,SF,T,F,0,ShADTadfF,14,1436,9,3278,-,6
1711993167.33723,CgqBON2rQOMyEVKfh,10.30.222.137,65398,192.229.221.95,80,tcp,http,1.369047,206,1868,SF,T,F,0,ShADadfF,5,418,6,2120,-,6
1711993004.62121,CKvfxf1tBUZyDByP52,10.30.222.137,33762,172.67.72.231,2082,tcp,http,7.578416,1870,1478,S1,T,F,0,ShADad,8,2294,7,1850,-,6
1711994129.56498,CRlXdW1EtmbXVRsUfk,10.30.222.137,60546,3.20.78.86,9711,tcp,http,60.58742,955,407,S3,T,F,0,ShADadf,6,1275,5,675,-,6
1711994523.78887,CSHa234al3L8sS9Dta,10.30.222.137,54092,47.251.5.25,8742,tcp,http,5.897161,210,318,SF,T,F,0,ShADadfF,7,590,6,638,-,6
1711994523.67949,CEpIV12F2OsVeV0vyg,10.30.222.137,54088,47.251.5.25,8742,tcp,http,7.201909,493,281,SF,T,F,0,ShADadfF,8,933,6,601,-,6
1711994523.75264,CzsoYA16NipOv9IAx1,10.30.222.137,54090,47.251.5.25,8742,tcp,http,7.309993,208,363,SF,T,F,0,ShADTadfF,9,908,7,743,-,6
1711994529.75694,CMOhxQ28Cc2MyuvL6g,10.30.222.137,54096,47.251.5.25,8742,tcp,http,4.872518,376,279,SF,T,F,0,ShADadfF,6,696,6,599,-,6
1711994658.31165,CCsqq8NG8u0FRHgr3,10.30.219.139,56443,2.20.13.196,80,tcp,http,1.918791,196,8223,SF,T,F,0,ShADadfFR,10,608,11,8675,-,6
1711994498.64543,CMsiy2izPGY221Bpf,10.30.222.137,58742,104.26.6.35,2082,tcp,http,1.274857,3001,3437,S1,T,F,0,ShADad,11,3581,9,3913,-,6
1711995368.78886,C2p8Bz4YNOVVqTZY0h,10.30.222.137,53396,103.235.46.40,80,tcp,http,5.299293,158,1248,S3,T,F,0,ShADTadf,11,1370,6,1576,-,6
1711995513.65949,CIyzGq3PJBYKN3viLb,10.30.222.137,58066,104.26.12.102,8880,tcp,http,0.546333,805,889,S1,T,F,0,ShADad,5,1073,4,1105,-,6
1711996323.98429,CKEXtWc1HYXoiZoHf,10.30.222.137,54770,47.251.5.25,8742,tcp,http,6.40344,210,318,SF,T,F,0,ShADadfF,6,530,6,638,-,6
1711996330.44073,CgT8R74Jh0cwjno3Ck,10.30.222.137,54772,47.251.5.25,8742,tcp,http,6.035289,376,279,SF,T,F,0,ShADadfF,7,756,6,599,-,6
1711996404.56098,C8ReZdzN1aO72rKok,10.30.222.137,54842,47.251.5.25,8742,tcp,http,3.275165,208,363,SF,T,F,0,ShADadfF,6,528,6,683,-,6
1711996404.49,CW7KmN36XWNV9svgwb,10.30.222.137,54840,47.251.5.25,8742,tcp,http,8.935058,493,281,SF,T,F,0,ShADTadfF,11,2075,7,661,-,6
1711996428.8637,Cvf7fH3cKRw6NGqfnf,10.30.222.137,59550,104.26.6.35,2082,tcp,http,1.303482,3001,3441,S1,T,F,0,ShADad,10,3529,10,3969,-,6
1711997730.39286,CF8eT82HFBSd8PA5W9,10.30.222.137,46142,3.135.92.153,9711,tcp,http,60.552729,955,407,S3,T,F,0,ShADadf,6,1275,5,675,-,6
1711998262.27947,Consdo4pGu45smZwmh,10.30.219.139,60382,23.195.181.182,80,tcp,http,8.193123,213,4543,RSTO,T,F,0,ShADadfR,8,545,7,4835,-,6
1711998322.14097,CucdrB15lGlvhZOtph,10.30.219.139,58284,104.101.21.81,80,tcp,http,2.233246,151,239,SF,T,F,0,ShADadfF,6,403,5,451,-,6
1711998740.16025,C4uYJHawvcmFQ5ou4,10.30.244.55,57451,34.104.35.123,80,tcp,http,6.25661,547,19071,SF,T,F,0,ShADadfF,16,1223,20,19883,-,6
1711999060.5516,CCWAQlee4nJYIOkz5,10.30.222.137,55816,47.251.5.25,8742,tcp,http,9.214205,493,281,SF,T,F,0,ShADTadfF,14,2716,6,617,-,6
1711999067.67645,CdGc4v2sVz4vgEPkmh,10.30.222.137,55820,47.251.5.25,8742,tcp,http,22.335253,210,318,SF,T,F,0,ShADTaFfR,13,1512,4,542,-,6
1711999086.72895,CnhMi12SjeVGUQQwe1,10.30.222.137,60502,104.26.6.35,2082,tcp,http,301.571569,3001,3437,SF,T,F,0,ShADadtTFf,15,5189,13,4138,-,6
1711999114.47994,CH9tAzIrjLQCvmwRl,10.30.222.137,39372,172.67.72.231,8880,tcp,http,301.433807,805,903,SF,T,F,0,ShADadFf,8,1229,6,1223,-,6
1711999060.64523,CWGLT54q9TrYSJFc67,10.30.222.137,55818,47.251.5.25,8742,tcp,http,90.506353,208,363,SF,T,F,0,ShADafdtF,8,688,5,994,-,6
1711999715.64478,CiTHg72OPQczjOQdta,10.30.219.139,59468,2.20.13.194,80,tcp,http,2.694684,140,2882,SF,T,F,0,ShADTadfF,9,804,7,3186,-,6
1711999812.96537,CCKaKAhWVPvJu8g05,10.30.219.139,59611,2.20.13.211,80,tcp,http,9.026091,122,767,SF,T,F,0,ShADTadfF,9,652,7,1083,-,6
1711999823.28071,CLHxbp336cJZ8uWZ9f,10.30.222.137,52124,2.20.13.201,80,tcp,http,1.336846,196,8125,SF,T,F,0,ShADadfF,6,448,10,8537,-,6
1711999892.0352,CjMPs91m67Xx5tBx1,10.30.238.198,57721,34.104.35.123,80,tcp,http,4.233523,379,48486,S3,T,F,0,ShADadf,27,1791,38,50470,-,6
1712001281.1189,CbxqRf2GkMD4v0MMd9,10.30.222.137,56076,47.251.5.25,8742,tcp,http,6.221169,493,281,SF,T,F,0,ShADadfF,6,821,5,549,-,6
1712001281.23853,CNzTyO3CXmBXzjkRP4,10.30.222.137,56080,47.251.5.25,8742,tcp,http,12.376177,210,318,SF,T,F,0,ShADTadfF,11,1436,6,646,-,6
1712001288.20012,CHFmDd2jX7h0mXXJye,10.30.222.137,56078,47.251.5.25,8742,tcp,http,6.218903,208,363,SF,T,F,0,ShADTadfF,9,1100,7,743,-,6
1712001293.65449,CtoFRLSwOm60Z3VWg,10.30.222.137,56086,47.251.5.25,8742,tcp,http,5.069475,376,279,SF,T,F,0,ShADadfF,11,976,6,599,-,6
1712001200.70161,CFIsqg4GBujLJsOTol,10.30.222.137,55678,8.219.89.234,80,tcp,http,107.354473,1546,290,SF,T,F,0,ShADadfF,15,2350,6,610,-,6
1712001256.55812,CtnJOm2dAGjjmhpiTc,10.30.222.137,60732,104.26.6.35,2082,tcp,http,51.723432,3001,3433,SF,T,F,0,ShADadFf,13,3685,11,4013,-,6
1712001557.09439,CMp0dZ2fazpIXAPpFe,10.30.244.55,57765,2.20.13.215,80,tcp,http,5.891896,423,1874,RSTR,T,F,0,ShADadr,9,819,9,2246,-,6
1712001348.30375,CtTI6m3PlkY6kfRMlf,10.30.222.137,41916,156.236.118.52,12371,tcp,http,245.919714,174,178,S1,T,F,0,ShADad,20,1222,19,1174,-,6
1712001325.54585,CDggJ048WfEgneCNNe,10.30.222.137,60776,104.26.6.35,2082,tcp,http,1.221411,3001,3443,S1,T,F,0,ShADad,11,3581,10,3971,-,6
1712001414.48087,C9xiql3eMTr6GIjg8b,10.30.222.137,60030,103.82.219.45,80,tcp,http,5.385127,686,454,S3,T,F,0,ShADadf,6,1006,5,722,-,6
1712002055.49753,Cu2n7zLpZ0O9dHkI1,10.30.222.137,52436,41.175.223.32,80,tcp,http,2.473396,111,168,SF,T,F,0,ShADadfF,5,323,5,380,-,6
1712001802.00988,Ca3Huo2QtQTlZrvAEd,10.30.222.137,55314,103.235.46.40,80,tcp,http,5.245257,158,1248,S3,T,F,0,ShADTadf,7,688,5,1516,-,6
1712002890.05783,CbF1Yq2zYA7PnP369d,10.30.222.137,58268,14.22.7.199,80,tcp,http,302.778427,1015,291,SF,T,F,0,ShADadfF,11,1595,5,559,-,6
1712003970.82432,CXGHOr4g9vyWfUpU9g,10.30.222.137,52998,34.104.35.123,80,tcp,http,11.330323,399,549,SF,T,F,0,ShADTadfF,11,1685,7,865,-,6
1712004463.07285,CqgFut4nxobpJWydk,10.30.222.137,53260,87.248.204.0,80,tcp,http,2.531387,317,2562,SF,T,F,0,ShADadfF,6,569,6,2814,-,6
1712004971.57407,CvLDzWf77cNC9O74i,10.30.222.137,56548,47.251.5.25,8742,tcp,http,8.379932,210,318,SF,T,F,0,ShADTadfFr,10,956,7,686,-,6
1712005098.93702,CLfkm44Tpby28GzX6e,10.30.244.55,58169,192.229.221.95,80,tcp,http,11.648284,257,1360,RSTO,T,F,0,ShADTadfR,16,2487,8,1728,-,6
1712004986.40359,C0Em6RjNqxzYkEYuh,10.30.222.137,53638,172.67.156.81,2086,tcp,http,7.037259,2417,1558,S1,T,F,0,ShADad,9,2893,8,1982,-,6
1712005766.74891,C1S5gz2e4o0KbnYn9i,10.30.222.137,53924,152.199.19.161,80,tcp,http,2.151001,353,600,SF,T,F,0,ShADTadfF,7,1351,5,812,-,6
1712005515.26298,CsBYBi4pTsyOKk7o9i,10.30.222.137,53764,34.104.35.123,80,tcp,http,5.019119,664,549,SF,T,F,0,ShADTadfFr,8,948,7,865,-,6
1712006958.27781,CcClIm29OCpdVSH8p3,10.30.222.137,54318,152.199.19.161,80,tcp,http,3.484341,353,598,SF,T,F,0,ShDATadfF,6,970,6,862,-,6
1712007201.37939,COExnnNC28fYQZhj2,10.30.219.139,64571,23.50.175.198,80,tcp,http,7.792857,213,4575,SF,T,F,0,ShADadfFR,15,897,11,5075,-,6
1712007825.54705,CwafNK1Q3b8NxFaD49,10.30.244.55,58651,23.50.175.198,80,tcp,http,2.703812,213,4575,RSTO,T,F,0,ShADadfR,8,545,6,4827,-,6
1712008074.55851,CT124C12OxFKdXMl9k,10.30.244.55,58674,34.104.35.123,80,tcp,http,3.924764,849,4940,SF,T,F,0,ShADadfF,9,1233,10,5352,-,6
1712008630.75295,C8pYnK35TabRvIWTD3,10.30.222.137,60490,34.160.62.246,80,tcp,http,1.765491,362,1315,SF,T,F,0,ShADadfrF,8,794,6,1611,-,6
1712008889.71675,CX7dZK3khuwKvFzYM4,10.30.222.137,54564,34.111.210.247,80,tcp,http,11.584867,398,3591,SF,T,F,0,ShADTadfFr,17,2110,9,4051,-,6
1712009597.44877,Cz3BeI21EDUdysSrP1,10.30.222.137,50684,34.76.190.85,80,tcp,http,2.280426,543,214,SF,T,F,0,ShADadFf,8,967,6,534,-,6
1712009372.68362,CNzEkP5cx0OnzGija,10.30.222.137,55526,49.0.204.157,80,tcp,http,303.706548,2982,254,SF,T,F,0,ShADaTdfF,12,5062,6,586,-,6
1712009767.59229,CIkeOI1yfWFEb62GBf,10.30.222.137,54416,41.175.223.32,80,tcp,http,6.922634,154,168,SF,T,F,0,ShADTadfF,7,612,6,432,-,6
1712010055.51845,CU7I6cfdIQ0ebpaOg,10.30.219.139,54305,41.175.223.26,80,tcp,http,6.161843,202,5097,SF,T,F,0,ShADTadfFR,12,920,10,5521,-,6
